userid_DI_encoded,course_id_encoded,interaction_order,incomplete_flag,registered,viewed,nchapters,nplay_video
4439,1,1,1,1,0,3.63442342142082,114.84417345649427
4439,11,2,1,1,1,1.0,8.0
4440,1,1,1,1,1,1.0,114.84417345649427
4441,1,1,1,1,1,2.0,114.84417345649427
4442,2,1,1,1,1,2.0,114.84417345649427
4443,1,1,1,1,1,1.0,114.84417345649427
4444,13,1,1,1,1,3.0,1.0
4445,7,1,1,1,1,1.0,1.0
4445,9,2,1,1,1,1.0,114.84417345649427
4446,1,1,1,1,1,1.0,114.84417345649427
4446,9,2,1,1,1,8.0,10.0
4446,11,3,1,1,1,4.0,16.0
4446,14,4,1,1,1,3.0,114.84417345649427
4446,10,5,1,1,0,3.63442342142082,114.84417345649427
4446,13,6,1,1,1,1.0,114.84417345649427
4446,15,7,1,1,1,18.0,2.0
4446,6,8,1,1,1,1.0,1.0
4446,12,9,1,1,1,3.63442342142082,114.84417345649427
4447,10,1,1,1,1,2.0,59.0
4448,4,1,1,1,0,3.63442342142082,114.84417345649427
4449,14,1,1,1,0,3.63442342142082,114.84417345649427
4450,12,1,1,1,1,2.0,2.0
4451,0,1,1,1,1,3.0,114.84417345649427
4452,3,1,1,1,0,3.63442342142082,114.84417345649427
4452,2,2,1,1,1,3.0,114.84417345649427
4453,2,1,1,1,0,3.63442342142082,114.84417345649427
4454,4,1,1,1,0,3.63442342142082,114.84417345649427
4454,12,2,1,1,1,3.63442342142082,114.84417345649427
4455,12,1,1,1,1,2.0,3.0
4456,4,1,1,1,0,3.63442342142082,114.84417345649427
4457,3,1,1,1,0,3.63442342142082,114.84417345649427
4458,1,1,1,1,1,1.0,114.84417345649427
4459,3,1,1,1,0,3.63442342142082,114.84417345649427
4460,11,1,1,1,0,3.63442342142082,114.84417345649427
4461,1,1,1,1,1,1.0,114.84417345649427
4461,12,2,1,1,1,3.63442342142082,114.84417345649427
4462,1,1,1,1,1,1.0,114.84417345649427
4463,1,1,1,1,0,3.63442342142082,114.84417345649427
4464,4,1,1,1,0,3.63442342142082,114.84417345649427
4465,11,1,1,1,1,18.0,882.0
4465,14,2,1,1,1,20.0,1143.0
4466,9,1,1,1,0,3.63442342142082,114.84417345649427
4467,4,1,1,1,0,3.63442342142082,114.84417345649427
4468,3,1,1,1,1,2.0,3.0
4469,1,1,1,1,1,3.0,114.84417345649427
4470,3,1,1,1,1,1.0,114.84417345649427
4470,0,2,1,1,0,3.63442342142082,114.84417345649427
4471,1,1,1,1,1,1.0,114.84417345649427
4471,5,2,1,1,0,3.63442342142082,114.84417345649427
4471,10,3,1,1,0,3.63442342142082,114.84417345649427
4471,12,4,1,1,1,3.63442342142082,114.84417345649427
4472,11,1,1,1,1,2.0,24.0
4473,1,1,1,1,1,1.0,114.84417345649427
4474,13,1,1,1,0,3.63442342142082,114.84417345649427
4475,1,1,1,1,0,3.63442342142082,114.84417345649427
4476,1,1,1,1,0,3.63442342142082,114.84417345649427
4476,11,2,1,1,1,1.0,12.0
4477,2,1,1,1,1,3.0,114.84417345649427
4478,13,1,1,1,1,13.0,796.0
4479,11,1,1,1,1,3.0,66.0
4479,10,2,1,1,1,9.0,660.0
4479,12,3,1,1,1,8.0,226.0
4479,14,4,1,1,1,4.0,114.84417345649427
4480,11,1,1,1,1,4.0,114.84417345649427
4481,2,1,1,1,0,3.63442342142082,114.84417345649427
4482,1,1,1,1,1,2.0,114.84417345649427
4483,7,1,1,1,1,12.0,170.0
4483,4,2,1,1,1,1.0,2.0
4484,1,1,1,1,0,3.63442342142082,114.84417345649427
4484,2,2,1,1,1,2.0,114.84417345649427
4485,14,1,1,1,1,1.0,1.0
4486,12,1,1,1,1,11.0,306.0
4487,9,1,1,1,1,2.0,114.84417345649427
4488,1,1,1,1,1,1.0,114.84417345649427
4489,1,1,1,1,1,1.0,114.84417345649427
4490,3,1,1,1,1,1.0,114.84417345649427
4491,9,1,1,1,1,9.0,479.0
4492,1,1,1,1,1,2.0,114.84417345649427
4492,13,2,1,1,1,3.0,47.0
4493,4,1,1,1,0,3.63442342142082,114.84417345649427
4493,5,2,1,1,1,2.0,15.0
4493,13,3,1,1,1,1.0,5.0
4494,12,1,1,1,1,3.0,8.0
4495,1,1,1,1,0,3.63442342142082,114.84417345649427
4495,12,2,1,1,0,3.63442342142082,114.84417345649427
4496,11,1,1,1,0,3.63442342142082,114.84417345649427
4497,14,1,1,1,0,3.63442342142082,114.84417345649427
4498,1,1,1,1,0,3.63442342142082,114.84417345649427
4499,2,1,1,1,1,2.0,114.84417345649427
4500,5,1,1,1,1,1.0,2.0
4501,4,1,1,1,1,1.0,1.0
4502,2,1,1,1,1,9.0,114.84417345649427
4502,4,2,1,1,0,3.63442342142082,114.84417345649427
4502,5,3,1,1,0,3.63442342142082,114.84417345649427
4503,3,1,1,1,1,3.0,239.0
4504,1,1,1,1,1,1.0,114.84417345649427
4505,11,1,1,1,0,3.63442342142082,114.84417345649427
4506,10,1,1,1,1,3.0,89.0
4506,14,2,1,1,1,5.0,66.0
4506,12,3,1,1,1,8.0,151.0
4507,5,1,1,1,1,1.0,5.0
4508,11,1,1,1,1,1.0,3.0
4509,9,1,1,1,0,3.63442342142082,2.0
4510,12,1,1,1,1,2.0,7.0
4511,1,1,1,1,1,1.0,114.84417345649427
4512,1,1,1,1,1,1.0,114.84417345649427
4513,1,1,1,1,0,3.63442342142082,114.84417345649427
4514,2,1,1,1,1,2.0,114.84417345649427
4514,5,2,1,1,1,1.0,114.84417345649427
4514,14,3,1,1,1,2.0,17.0
4514,10,4,1,1,1,1.0,1.0
4514,12,5,1,1,1,2.0,4.0
4515,11,1,1,1,1,1.0,1.0
4516,3,1,1,1,1,2.0,114.84417345649427
4517,12,1,1,1,1,1.0,2.0
4518,3,1,1,1,1,1.0,36.0
4519,3,1,1,1,0,3.63442342142082,114.84417345649427
4520,5,1,1,1,0,3.63442342142082,114.84417345649427
4521,9,1,1,1,1,1.0,2.0
4522,1,1,1,1,1,3.0,114.84417345649427
4522,5,2,1,1,1,1.0,1.0
4522,2,3,1,1,1,4.0,114.84417345649427
4523,1,1,1,1,1,1.0,114.84417345649427
4524,12,1,1,1,1,1.0,114.84417345649427
4525,2,1,1,1,1,1.0,114.84417345649427
4526,3,1,1,1,0,3.63442342142082,114.84417345649427
4526,4,2,1,1,1,1.0,6.0
4527,11,1,1,1,1,18.0,342.0
4528,1,1,1,1,1,1.0,114.84417345649427
4529,2,1,1,1,0,3.63442342142082,114.84417345649427
4529,5,2,1,1,1,1.0,114.84417345649427
4530,3,1,1,1,0,3.63442342142082,114.84417345649427
4530,1,2,1,1,0,3.63442342142082,114.84417345649427
4530,11,3,1,1,0,3.63442342142082,114.84417345649427
4531,11,1,1,1,0,3.63442342142082,114.84417345649427
4532,1,1,1,1,1,1.0,114.84417345649427
4532,3,2,1,1,0,3.63442342142082,114.84417345649427
4533,11,1,1,1,1,1.0,114.84417345649427
4533,2,2,1,1,1,1.0,114.84417345649427
4534,0,1,1,1,0,3.63442342142082,114.84417345649427
4535,0,1,1,1,1,27.0,114.84417345649427
4536,1,1,1,1,0,3.63442342142082,114.84417345649427
4537,0,1,1,1,0,3.63442342142082,114.84417345649427
4538,12,1,1,1,1,3.63442342142082,114.84417345649427
4539,12,1,1,1,1,2.0,30.0
4540,1,1,1,1,1,1.0,114.84417345649427
4541,1,1,1,1,0,3.63442342142082,114.84417345649427
4542,9,1,1,1,1,2.0,114.84417345649427
4543,5,1,1,1,0,3.63442342142082,114.84417345649427
4544,1,1,1,1,1,2.0,114.84417345649427
4545,2,1,1,1,0,3.63442342142082,114.84417345649427
4545,5,2,1,1,0,3.63442342142082,114.84417345649427
4546,11,1,1,1,0,3.63442342142082,114.84417345649427
4547,11,1,1,1,1,1.0,6.0
4548,1,1,1,1,1,1.0,114.84417345649427
4548,11,2,1,1,1,3.0,86.0
4549,14,1,1,1,1,2.0,5.0
4550,7,1,1,1,1,3.0,138.0
4551,12,1,1,1,1,1.0,114.84417345649427
4552,4,1,1,1,0,3.63442342142082,114.84417345649427
4553,11,1,1,1,0,3.63442342142082,114.84417345649427
4554,3,1,1,1,0,3.63442342142082,114.84417345649427
4555,8,1,1,1,1,3.63442342142082,114.84417345649427
4556,11,1,1,1,1,3.0,114.84417345649427
4557,13,1,1,1,0,3.63442342142082,114.84417345649427
4558,13,1,1,1,1,1.0,18.0
4559,12,1,1,1,1,3.0,21.0
4560,1,1,1,1,1,2.0,114.84417345649427
4561,3,1,1,1,0,3.63442342142082,114.84417345649427
4562,12,1,1,1,0,3.63442342142082,114.84417345649427
4562,15,2,1,1,0,3.63442342142082,114.84417345649427
4563,5,1,1,1,0,3.63442342142082,114.84417345649427
4564,9,1,1,1,1,1.0,114.84417345649427
4565,1,1,1,1,0,3.63442342142082,114.84417345649427
4565,11,2,1,1,0,3.63442342142082,114.84417345649427
4566,3,1,1,1,0,3.63442342142082,114.84417345649427
4567,0,1,1,1,1,2.0,114.84417345649427
4568,0,1,1,1,0,3.63442342142082,114.84417345649427
4569,14,1,1,1,0,3.63442342142082,114.84417345649427
4570,2,1,1,1,0,3.63442342142082,114.84417345649427
4571,11,1,1,1,1,9.0,178.0
4571,1,2,1,1,1,1.0,114.84417345649427
4572,11,1,1,1,1,4.0,198.0
4573,4,1,1,1,0,3.63442342142082,114.84417345649427
4574,1,1,1,1,1,1.0,114.84417345649427
4575,1,1,1,1,1,1.0,114.84417345649427
4576,1,1,1,1,1,2.0,114.84417345649427
4577,1,1,1,1,1,3.0,114.84417345649427
4577,11,2,1,1,1,3.0,27.0
4578,2,1,1,1,1,1.0,114.84417345649427
4579,1,1,1,1,1,2.0,114.84417345649427
4580,12,1,1,1,1,3.63442342142082,114.84417345649427
4581,9,1,1,1,1,3.0,5.0
4582,1,1,1,1,1,1.0,114.84417345649427
4583,4,1,1,1,0,3.63442342142082,114.84417345649427
4584,1,1,1,1,1,1.0,114.84417345649427
4585,11,1,1,1,1,8.0,572.0
4585,1,2,1,1,1,2.0,114.84417345649427
4585,12,3,1,1,1,3.0,67.0
4586,1,1,1,1,1,1.0,114.84417345649427
4587,3,1,1,1,1,3.0,114.84417345649427
4588,1,1,1,1,0,3.63442342142082,114.84417345649427
4588,11,2,1,1,1,3.0,16.0
4589,1,1,1,1,1,1.0,114.84417345649427
4590,4,1,1,1,1,5.0,5.0
4590,3,2,1,1,1,1.0,2.0
4591,4,1,1,1,0,3.63442342142082,114.84417345649427
4592,2,1,1,1,1,16.0,114.84417345649427
4593,1,1,1,1,1,1.0,114.84417345649427
4593,3,2,1,1,1,2.0,5.0
4594,10,1,1,1,0,3.63442342142082,114.84417345649427
4595,1,1,1,1,0,3.63442342142082,114.84417345649427
4596,1,1,1,1,1,1.0,114.84417345649427
4597,1,1,1,1,1,3.0,114.84417345649427
4598,1,1,1,1,1,3.0,114.84417345649427
4599,1,1,1,1,1,2.0,114.84417345649427
4600,11,1,1,1,0,3.63442342142082,114.84417345649427
4601,4,1,1,1,0,3.63442342142082,114.84417345649427
4601,13,2,1,1,0,3.63442342142082,114.84417345649427
4602,4,1,1,1,0,3.63442342142082,114.84417345649427
4603,11,1,1,1,1,1.0,1.0
4604,12,1,1,1,1,1.0,114.84417345649427
4605,2,1,1,1,1,1.0,114.84417345649427
4605,12,2,1,1,1,3.63442342142082,114.84417345649427
4605,5,3,1,1,0,3.63442342142082,114.84417345649427
4606,1,1,1,1,1,1.0,114.84417345649427
4607,10,1,1,1,0,3.63442342142082,114.84417345649427
4608,12,1,1,1,1,3.63442342142082,114.84417345649427
4609,14,1,1,1,0,3.63442342142082,114.84417345649427
4609,15,2,1,1,0,3.63442342142082,114.84417345649427
4610,2,1,1,1,1,3.0,114.84417345649427
4610,5,2,1,1,1,1.0,114.84417345649427
4610,10,3,1,1,0,3.63442342142082,114.84417345649427
4611,13,1,1,1,1,5.0,51.0
4612,1,1,1,1,0,3.63442342142082,114.84417345649427
4613,11,1,1,1,1,2.0,9.0
4614,11,1,1,1,1,5.0,6.0
4615,11,1,1,1,1,2.0,47.0
4616,1,1,1,1,1,2.0,114.84417345649427
4617,1,1,1,1,1,1.0,114.84417345649427
4618,12,1,1,1,1,2.0,51.0
4619,3,1,1,1,1,2.0,49.0
4620,3,1,1,1,1,3.0,119.0
4621,11,1,1,1,1,3.0,147.0
4622,11,1,1,1,1,2.0,2.0
4623,12,1,1,1,1,17.0,410.0
4623,14,2,1,1,1,6.0,28.0
4623,10,3,1,1,1,3.0,30.0
4623,6,4,1,1,1,1.0,7.0
4624,3,1,1,1,1,13.0,761.0
4624,5,2,1,1,0,3.63442342142082,114.84417345649427
4625,4,1,1,1,0,3.63442342142082,114.84417345649427
4626,15,1,1,1,0,3.63442342142082,114.84417345649427
4627,0,1,1,1,0,3.63442342142082,114.84417345649427
4628,1,1,1,1,1,2.0,114.84417345649427
4628,12,2,1,1,1,3.63442342142082,114.84417345649427
4629,11,1,1,1,1,18.0,920.0
4630,3,1,1,1,0,3.63442342142082,114.84417345649427
4631,1,1,1,1,0,3.63442342142082,114.84417345649427
4631,7,2,1,1,0,3.63442342142082,114.84417345649427
4631,9,3,1,1,0,3.63442342142082,114.84417345649427
4632,14,1,1,1,0,3.63442342142082,114.84417345649427
4633,11,1,1,1,1,3.0,1.0
4634,2,1,1,1,0,3.63442342142082,114.84417345649427
4635,12,1,1,1,1,2.0,114.84417345649427
4636,9,1,1,1,1,6.0,114.84417345649427
4637,1,1,1,1,1,1.0,114.84417345649427
4637,11,2,1,1,1,3.0,114.84417345649427
4637,9,3,1,1,0,3.63442342142082,114.84417345649427
4638,1,1,1,1,0,3.63442342142082,114.84417345649427
4638,7,2,1,1,0,3.63442342142082,114.84417345649427
4638,2,3,1,1,0,3.63442342142082,114.84417345649427
4639,9,1,1,1,0,3.63442342142082,114.84417345649427
4640,9,1,1,1,1,18.0,1256.0
4641,2,1,1,1,0,3.63442342142082,114.84417345649427
4642,1,1,1,1,1,1.0,114.84417345649427
4642,11,2,1,1,1,2.0,114.84417345649427
4643,7,1,1,1,1,1.0,3.0
4644,1,1,1,1,1,3.0,114.84417345649427
4644,2,2,1,1,1,2.0,114.84417345649427
4644,8,3,1,1,1,2.0,15.0
4644,10,4,1,1,1,3.0,6.0
4645,2,1,1,1,1,3.0,114.84417345649427
4646,3,1,1,1,1,15.0,189.0
4646,4,2,1,1,0,3.63442342142082,114.84417345649427
4647,0,1,1,1,1,2.0,114.84417345649427
4647,4,2,1,1,1,3.0,114.84417345649427
4648,9,1,1,1,1,1.0,2.0
4648,11,2,1,1,1,2.0,19.0
4648,10,3,1,1,0,3.63442342142082,114.84417345649427
4649,1,1,1,1,1,1.0,114.84417345649427
4650,4,1,1,1,0,3.63442342142082,114.84417345649427
4651,0,1,1,1,0,3.63442342142082,114.84417345649427
4652,11,1,1,1,1,2.0,1.0
4653,11,1,1,1,1,3.63442342142082,114.84417345649427
4654,12,1,1,1,1,1.0,1.0
4655,3,1,1,1,0,3.63442342142082,114.84417345649427
4656,12,1,1,1,1,3.0,1.0
4657,1,1,1,1,1,1.0,114.84417345649427
4658,1,1,1,1,0,3.63442342142082,114.84417345649427
4658,11,2,1,1,0,3.63442342142082,114.84417345649427
4659,9,1,1,1,0,3.63442342142082,114.84417345649427
4660,0,1,1,1,1,3.0,114.84417345649427
4660,2,2,1,1,1,1.0,114.84417345649427
4660,4,3,1,1,0,3.63442342142082,114.84417345649427
4661,1,1,1,1,1,1.0,114.84417345649427
4662,7,1,1,1,0,3.63442342142082,114.84417345649427
4663,1,1,1,1,0,3.63442342142082,114.84417345649427
4664,6,1,1,1,0,3.63442342142082,114.84417345649427
4665,1,1,1,1,0,3.63442342142082,114.84417345649427
4666,1,1,1,1,0,3.63442342142082,114.84417345649427
4666,12,2,1,1,1,2.0,114.84417345649427
4667,2,1,1,1,0,3.63442342142082,114.84417345649427
4668,1,1,1,1,1,2.0,114.84417345649427
4668,12,2,1,1,1,2.0,42.0
4669,9,1,1,1,1,7.0,123.0
4670,5,1,1,1,1,1.0,130.0
4671,1,1,1,1,1,2.0,114.84417345649427
4672,10,1,1,1,0,3.63442342142082,114.84417345649427
4672,14,2,1,1,1,1.0,114.84417345649427
4673,3,1,1,1,0,3.63442342142082,114.84417345649427
4674,1,1,1,1,1,3.0,114.84417345649427
4675,2,1,1,1,1,18.0,114.84417345649427
4675,4,2,1,1,1,1.0,114.84417345649427
4676,10,1,1,1,1,3.0,6.0
4676,12,2,1,1,1,2.0,114.84417345649427
4677,1,1,1,1,1,1.0,114.84417345649427
4678,14,1,1,1,1,3.0,14.0
4679,1,1,1,1,1,3.0,114.84417345649427
4680,1,1,1,1,0,3.63442342142082,114.84417345649427
4680,11,2,1,1,1,3.0,17.0
4680,14,3,1,1,0,3.63442342142082,114.84417345649427
4681,4,1,1,1,0,3.63442342142082,114.84417345649427
4682,10,1,1,1,1,2.0,3.0
4683,2,1,1,1,1,3.0,114.84417345649427
4684,9,1,1,1,0,3.63442342142082,114.84417345649427
4685,1,1,1,1,0,3.63442342142082,114.84417345649427
4686,1,1,1,1,0,3.63442342142082,114.84417345649427
4686,10,2,1,1,0,3.63442342142082,114.84417345649427
4686,12,3,1,1,0,3.63442342142082,114.84417345649427
4687,9,1,1,1,1,4.0,95.0
4688,12,1,1,1,1,3.0,73.0
4689,1,1,1,1,0,3.63442342142082,114.84417345649427
4689,7,2,1,1,0,3.63442342142082,114.84417345649427
4689,11,3,1,1,1,3.0,12.0
4689,14,4,1,1,0,3.0,114.84417345649427
4690,2,1,1,1,1,6.0,114.84417345649427
4691,1,1,1,1,0,3.63442342142082,114.84417345649427
4692,11,1,1,1,1,2.0,1.0
4693,1,1,1,1,0,3.63442342142082,114.84417345649427
4693,11,2,1,1,0,3.63442342142082,114.84417345649427
4693,9,3,1,1,0,3.63442342142082,114.84417345649427
4694,2,1,1,1,0,3.63442342142082,114.84417345649427
4694,14,2,1,1,1,5.0,39.0
4694,8,3,1,1,1,3.0,16.0
4694,6,4,1,1,0,3.63442342142082,114.84417345649427
4695,2,1,1,1,1,3.0,114.84417345649427
4696,2,1,1,1,1,2.0,114.84417345649427
4697,5,1,1,1,1,10.0,456.0
4697,4,2,1,1,1,3.0,76.0
4697,3,3,1,1,0,3.63442342142082,114.84417345649427
4698,2,1,1,1,1,2.0,114.84417345649427
4699,4,1,1,1,0,3.63442342142082,114.84417345649427
4700,14,1,1,1,1,3.0,29.0
4701,1,1,1,1,0,3.63442342142082,114.84417345649427
4702,2,1,1,1,0,3.63442342142082,114.84417345649427
4703,0,1,1,1,0,3.63442342142082,114.84417345649427
4704,1,1,1,1,1,5.0,114.84417345649427
4705,1,1,1,1,0,3.63442342142082,114.84417345649427
4705,11,2,1,1,1,3.0,8.0
4706,9,1,1,1,1,3.0,35.0
4707,2,1,1,1,0,3.63442342142082,114.84417345649427
4707,5,2,1,1,0,3.63442342142082,114.84417345649427
4708,9,1,1,1,1,4.0,10.0
4709,1,1,1,1,0,3.63442342142082,114.84417345649427
4710,3,1,1,1,1,1.0,1.0
4711,1,1,1,1,1,2.0,114.84417345649427
4712,13,1,1,1,1,3.0,26.0
4713,2,1,1,1,1,7.0,114.84417345649427
4714,2,1,1,1,1,1.0,114.84417345649427
4715,13,1,1,1,1,1.0,114.84417345649427
4716,1,1,1,1,1,1.0,114.84417345649427
4717,1,1,1,1,1,2.0,114.84417345649427
4718,2,1,1,1,1,3.0,114.84417345649427
4718,1,2,1,1,1,1.0,114.84417345649427
4719,3,1,1,1,1,15.0,1710.0
4720,1,1,1,1,0,3.63442342142082,114.84417345649427
4721,3,1,1,1,0,3.63442342142082,114.84417345649427
4722,10,1,1,1,0,3.63442342142082,114.84417345649427
4723,11,1,1,1,1,4.0,146.0
4724,12,1,1,1,1,3.0,58.0
4725,1,1,1,1,1,1.0,114.84417345649427
4726,6,1,1,1,0,3.63442342142082,114.84417345649427
4726,8,2,1,1,1,3.63442342142082,114.84417345649427
4727,1,1,1,1,0,3.63442342142082,114.84417345649427
4728,0,1,1,1,0,3.63442342142082,114.84417345649427
4728,2,2,1,1,1,1.0,114.84417345649427
4728,13,3,1,1,1,1.0,114.84417345649427
4728,14,4,1,1,0,3.63442342142082,114.84417345649427
4729,1,1,1,1,0,3.63442342142082,114.84417345649427
4729,12,2,1,1,1,2.0,2.0
4730,1,1,1,1,0,3.63442342142082,114.84417345649427
4731,1,1,1,1,0,3.63442342142082,114.84417345649427
4731,11,2,1,1,0,3.63442342142082,114.84417345649427
4732,1,1,1,1,0,3.63442342142082,114.84417345649427
4732,9,2,1,1,0,3.63442342142082,114.84417345649427
4732,11,3,1,1,0,3.63442342142082,114.84417345649427
4733,13,1,1,1,0,3.63442342142082,114.84417345649427
4734,10,1,1,1,1,3.0,27.0
4735,1,1,1,1,1,5.0,114.84417345649427
4735,12,2,1,1,1,2.0,114.84417345649427
4736,12,1,1,1,1,2.0,1.0
4737,7,1,1,1,1,14.0,738.0
4738,4,1,1,1,0,3.63442342142082,114.84417345649427
4739,11,1,1,1,1,18.0,1144.0
4740,11,1,1,1,0,3.63442342142082,114.84417345649427
4741,2,1,1,1,1,4.0,114.84417345649427
4742,14,1,1,1,1,9.0,137.0
4742,10,2,1,1,1,10.0,341.0
4742,9,3,1,1,1,3.0,11.0
4743,3,1,1,1,1,4.0,176.0
4744,12,1,1,1,1,1.0,1.0
4745,12,1,1,1,1,5.0,105.0
4745,10,2,1,1,1,3.0,2.0
4746,12,1,1,1,1,3.63442342142082,114.84417345649427
4747,11,1,1,1,1,4.0,66.0
4748,1,1,1,1,1,8.0,114.84417345649427
4749,12,1,1,1,1,2.0,7.0
4750,3,1,1,1,0,3.63442342142082,114.84417345649427
4751,13,1,1,1,1,3.0,1.0
4752,2,1,1,1,0,3.63442342142082,114.84417345649427
4753,1,1,1,1,1,1.0,114.84417345649427
4754,1,1,1,1,0,3.63442342142082,114.84417345649427
4754,11,2,1,1,1,3.0,65.0
4755,2,1,1,1,0,3.63442342142082,114.84417345649427
4756,1,1,1,1,1,3.0,114.84417345649427
4757,2,1,1,1,1,2.0,114.84417345649427
4758,1,1,1,1,0,3.63442342142082,114.84417345649427
4759,1,1,1,1,1,1.0,114.84417345649427
4759,7,2,1,1,1,1.0,114.84417345649427
4760,11,1,1,1,1,2.0,59.0
4761,4,1,1,1,1,6.0,49.0
4762,3,1,1,1,1,2.0,114.84417345649427
4763,1,1,1,1,1,1.0,114.84417345649427
4763,12,2,1,1,1,5.0,45.0
4764,1,1,1,1,1,5.0,114.84417345649427
4764,11,2,1,1,1,1.0,2.0
4764,12,3,1,1,1,3.0,6.0
4765,12,1,1,1,1,3.63442342142082,114.84417345649427
4766,2,1,1,1,0,3.63442342142082,114.84417345649427
4766,13,2,1,1,1,1.0,11.0
4767,1,1,1,1,1,1.0,114.84417345649427
4768,0,1,1,1,1,2.0,114.84417345649427
4769,7,1,1,1,0,3.63442342142082,114.84417345649427
4770,6,1,1,1,1,3.0,68.0
4770,15,2,1,1,1,2.0,114.84417345649427
4771,4,1,1,1,0,3.63442342142082,114.84417345649427
4771,13,2,1,1,1,3.0,93.0
4772,1,1,1,1,1,1.0,114.84417345649427
4773,10,1,1,1,1,19.0,1166.0
4773,14,2,1,1,1,20.0,923.0
4774,12,1,1,1,1,1.0,6.0
4775,9,1,1,1,0,3.63442342142082,114.84417345649427
4776,1,1,1,1,1,3.0,114.84417345649427
4777,1,1,1,1,0,3.63442342142082,114.84417345649427
4777,11,2,1,1,0,3.63442342142082,114.84417345649427
4778,2,1,1,1,0,3.63442342142082,114.84417345649427
4779,2,1,1,1,1,15.0,114.84417345649427
4780,3,1,1,1,1,3.63442342142082,114.84417345649427
4781,0,1,1,1,1,2.0,114.84417345649427
4781,1,2,1,1,0,3.63442342142082,114.84417345649427
4781,2,3,1,1,1,3.0,114.84417345649427
4781,4,4,1,1,0,3.63442342142082,114.84417345649427
4782,2,1,1,1,1,2.0,114.84417345649427
4783,1,1,1,1,1,2.0,114.84417345649427
4784,1,1,1,1,1,2.0,114.84417345649427
4785,14,1,1,1,1,2.0,12.0
4786,3,1,1,1,0,3.63442342142082,114.84417345649427
4787,1,1,1,1,1,10.0,114.84417345649427
4788,1,1,1,1,0,3.63442342142082,114.84417345649427
4789,12,1,1,1,1,3.0,9.0
4790,3,1,1,1,1,12.0,218.0
4790,4,2,1,1,0,3.63442342142082,114.84417345649427
4790,14,3,1,1,1,2.0,114.84417345649427
4790,13,4,1,1,1,12.0,163.0
4791,2,1,1,1,1,30.0,114.84417345649427
4792,1,1,1,1,1,1.0,114.84417345649427
4793,2,1,1,1,0,3.63442342142082,114.84417345649427
4794,1,1,1,1,1,1.0,114.84417345649427
4795,12,1,1,1,1,4.0,114.84417345649427
4796,1,1,1,1,1,1.0,114.84417345649427
4797,1,1,1,1,1,3.0,114.84417345649427
4797,12,2,1,1,1,16.0,171.0
4798,3,1,1,1,1,1.0,18.0
4799,1,1,1,1,1,1.0,114.84417345649427
4799,12,2,1,1,1,1.0,13.0
4800,9,1,1,1,1,2.0,6.0
4801,1,1,1,1,1,1.0,114.84417345649427
4802,9,1,1,1,1,2.0,14.0
4802,10,2,1,1,0,3.63442342142082,114.84417345649427
4803,3,1,1,1,0,3.63442342142082,114.84417345649427
4804,0,1,1,1,0,3.63442342142082,114.84417345649427
4805,4,1,1,1,1,3.0,59.0
4805,3,2,1,1,1,2.0,2.0
4806,1,1,1,1,1,1.0,114.84417345649427
4807,2,1,1,1,1,28.0,114.84417345649427
4808,9,1,1,1,1,2.0,11.0
4809,14,1,1,1,1,19.0,676.0
4810,1,1,1,1,1,1.0,114.84417345649427
4811,11,1,1,1,1,3.0,114.84417345649427
4812,3,1,1,1,1,2.0,114.84417345649427
4813,3,1,1,1,1,10.0,1018.0
4814,4,1,1,1,0,3.63442342142082,114.84417345649427
4815,1,1,1,1,0,3.63442342142082,114.84417345649427
4816,4,1,1,1,1,3.0,4.0
4817,1,1,1,1,0,3.63442342142082,114.84417345649427
4817,11,2,1,1,1,1.0,9.0
4818,1,1,1,1,1,1.0,114.84417345649427
4818,12,2,1,1,1,2.0,18.0
4819,1,1,1,1,0,3.63442342142082,114.84417345649427
4820,15,1,1,1,1,4.0,114.84417345649427
4821,9,1,1,1,1,2.0,17.0
4822,2,1,1,1,1,1.0,114.84417345649427
4823,1,1,1,1,0,3.63442342142082,114.84417345649427
4823,14,2,1,1,1,2.0,45.0
4824,2,1,1,1,0,3.63442342142082,114.84417345649427
4825,7,1,1,1,0,3.63442342142082,114.84417345649427
4826,2,1,1,1,0,3.63442342142082,114.84417345649427
4826,4,2,1,1,0,3.63442342142082,114.84417345649427
4826,5,3,1,1,0,3.63442342142082,114.84417345649427
4827,9,1,1,1,1,1.0,10.0
4828,9,1,1,1,0,3.63442342142082,114.84417345649427
4829,1,1,1,1,1,1.0,114.84417345649427
4830,1,1,1,1,0,3.63442342142082,114.84417345649427
4831,1,1,1,1,1,1.0,114.84417345649427
4832,0,1,1,1,1,2.0,114.84417345649427
4832,2,2,1,1,0,3.63442342142082,114.84417345649427
4833,12,1,1,1,1,3.63442342142082,114.84417345649427
4834,2,1,1,1,1,10.0,114.84417345649427
4835,1,1,1,1,1,1.0,114.84417345649427
4836,1,1,1,1,1,1.0,114.84417345649427
4837,2,1,1,1,0,3.63442342142082,114.84417345649427
4838,5,1,1,1,0,3.63442342142082,114.84417345649427
4839,2,1,1,1,1,1.0,114.84417345649427
4839,0,2,1,1,1,3.63442342142082,114.84417345649427
4840,11,1,1,1,1,4.0,25.0
4841,3,1,1,1,0,3.63442342142082,114.84417345649427
4842,11,1,1,1,1,1.0,6.0
4843,1,1,1,1,1,1.0,114.84417345649427
4844,1,1,1,1,1,1.0,114.84417345649427
